ID,Creator,Creator ID,Resource Type,Temporal Coverage,Date Issued,Date Range,Spatial Coverage,Bounding Box,GeoNames,Date Accessioned,Tags
c8b46b52-0846-4abb-ba56-b484064f84ac,"Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Mercator, Gerhard, 1512-1594|Vignaud, Henry, 1830-1922, former owner.",null|null|fst00012224|null,,between 1630 and 1639,,1630-1639,Isle of Wight|Guernsey (Isle)|Jersey (Isle)|Anglesey (Isle)|England|Wales,"-4.98,49.14,-1.04,54.47",,2019-01-16,2022-creator-sprint|sprint-2021-05
2308a9a3-8a82-4e4e-b5c0-b3d16d99c80c,"Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Vignaud, Henry, 1830-1922, former owner.",null|null|null,,between 1630 and 1639,,1630-1639,United Kingdom--England,"-5.77,49.72,2.13,55.62",,2019-01-16,2022-creator-sprint|sprint-2021-05
75520280-9163-4140-a04a-9a8604449d7e,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,United Kingdom--England,"-6.8,49.67,2.4,55.38",,2019-01-16,2022-creator-sprint|sprint-2021-05
cdc3bd83-eea6-4dc4-b7ab-3194900f535f,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Mercator, Gerhard, 1512-1594, engraver.|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null|null,,approximately 1636,,1636-1636,France-- Pays de la Loire--Anjou|France,"-1.500,46.500,1.000,47.830",,2019-01-16,2022-creator-sprint|sprint-2021-05
d516b839-1952-425b-8d87-3644c1042dd4,"Mercator, Gerhard, 1512-1594|Vignaud, Henry, 1830-1922",fst00012224|fst00243880,,between 1630 and 1639,,1630-1639,France-- Pays de la Loire--Anjou|France,"-1.500,46.500,1.000,47.830",,2019-01-16,2022-creator-sprint|sprint-2021-05
124790b2-29a9-4e84-ac37-da36abbfa0af,"Pauli, C. J. (Clemens J.)",null,Aerial views,1890,1890,1890-1890,,"-83.76,42.27,-83.73,42.29",,2019-01-16,2022-creator-sprint|sprint-2021-05
a1feb552-d1ad-48c7-9b36-aa59a82d61d9,"Chicago Lithographing Co.|Ruger, A.",null|null,Aerial views,1866,,1866-1866,Michigan--Ann Arbor|Michigan,"-83.76,42.27,-83.73,42.29",,2019-01-16,2022-creator-sprint|sprint-2021-05
ce0c51f6-7055-476f-9627-fa95be6019aa,Olmsted Brothers,fst00572906,,1920,,1920-1920,Michigan--Ann Arbor|Michigan,"-83.75,42.26,-83.71,42.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
7a71b163-228f-4a7e-92bb-af500e25e1b7,"Geological Survey (U.S.)|Renshawe, John H.",fst00547115|null,,1904,,1904-1904,Michigan--Ann Arbor|Michigan,"-83.980,42.000,-83.510,42.500",,2019-01-16,2022-creator-sprint|sprint-2021-05
02137a35-ab82-4751-8462-6ec736ea7280,"Borgia, Camillo Giovanni Paolo, 1777-1817.",null,,1797,,1797-1797,Earth,"-168.35,-35.77,-19.62,77.9",,2019-01-16,2022-creator-sprint|sprint-2021-05
66d09d01-5ddc-49a9-b1c5-8e8177b1f2a3,"de Saint-Martin, Louis Vivien, 1802-1897",,,1897,,1897-1897,South Eastern Asia,"88.100,-15.000,137.250,23.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
bdf8958d-a410-4937-9545-779786f5c999,"Robert de Vaugondy, Didier, 1723-1786",fst00336054,,1750,,1750-1750,South Eastern Asia,"94.78,-16.02,136.22,20.2",,2019-01-16,2022-creator-sprint|sprint-2021-05
0f09358b-ca8e-4b56-ab52-dfd33a8764ad,"Robert de Vaugondy, Didier, 1723-1786",fst00336054,,1778,,1778-1778,South Eastern Asia,"94.78,-16.02,136.22,20.2",,2019-01-16,2022-creator-sprint|sprint-2021-05
5045ec63-a2c1-4db0-9bab-0815d13d429a,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,France-- Hauts-de-France--Nord|France,"2.76,49.96,3.7,50.5",,2019-01-16,2022-creator-sprint|sprint-2021-05
b2afdb03-5102-4f78-bf42-6a552d6db716,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,Early maps,approximately 1680,1680,1680-1680,France-- Hauts-de-France--Artois|France--Hauts-de-France|France,"-4.770,43.030,8.210,50.920",http://sws.geonames.org/3036644,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|2022-creator-sprint|sprint-2021-05
b44007f4-b5f2-4f05-b15f-0949c7c06e71,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Surhon, Jean engraver|Vignaud, Henry, 1830-1922, former owner.|Visscher, Claes Jansz., 1586 or 1587-1652. Belgium sive Germania Inferior. 1634. cartographer",fst00012480|null|null|null|null,,1630,,1630-1630,France--Nord-Pas-de-Calais|France,"1.46,50.1,3.27,50.99",,2019-01-16,2022-creator-sprint|sprint-2021-05
b3c19705-7eab-4e33-8980-15b7898f9f87,,,"Thematic maps
",1873,1873,1873-1873,Massachusetts,"-73.508,41.238,-69.928,42.887",http://sws.geonames.org/6254926,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
82d72596-f519-4d23-b328-9c6afc47172f,[creator not identified],null,,1872,,1872-1872,Michigan,"-89.33,41.5,-82.28,47.67",,2019-01-16,2022-creator-sprint|sprint-2021-05
5b761b4a-d900-470b-8bf6-f442c3c91614,[creator not identified],,,1872,,1872-1872,Wisconsin,"-94.750,42.420,-85.500,47.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
f9af603d-16fb-4727-bfa2-7ddc907e9ac8,"Sanson, Guillaume|Sanson, Nicolas, 1600-1667",fst00156207|fst00007715,,1669,,1669-1669,World,"36.550,-57.000,124.450,80.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
f43c9fd3-94c5-44a4-800a-e1b1675fdf8c,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Lazius, Wolfgang, 1514-1565|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|fst00448322|null,,1630,,1630-1630,Austria,"13.38,46.8,17.2,48.67",,2019-01-16,2022-creator-sprint|sprint-2021-05
8542d744-d4ee-4b80-aad6-2d44a0a193f0,"Johns Hopkins University|Nell, Louis|U.S. Coast and Geodetic Survey|Webster, Albert L",fst00533413|fst00009405|fst00533999|null,,1884,,1884-1884,Maryland--Baltimore|Maryland,"-76.83,39.17,-76.42,39.42",,2019-01-16,2022-creator-sprint|sprint-2021-05
6455f08d-d823-4c8f-8dc9-8b2e451b494c,"Gannett, Henry, 1846-1914|Geological Survey (U.S.)",fst00005471|fst00547115,Physical maps,approximately 1896,n.d.,1896-1896,United States,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
98fcf05e-832d-438d-aa54-a1e43b8d99f4,"Alexander, Samuel|Bowen, James L.|Warder & Catlett",null|null|null,Military maps,1861,1891,1861-1861,Virginia--Manassas|Virginia,"-77.485,38.801,-77.469,38.813",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
d2cd7f62-fa44-4e91-9dba-eaf2a0b97572,"Tomble, Fremont J., land office manager.",,Cadastral maps,1899,1899,1899-1899,Michigan--Bay County|Michigan,"-84.200,43.450,-83.670,44.000",,2019-01-16,sprint-mar2020|2022-creator-sprint|sprint-2021-05
951e5939-5e06-4765-9738-a5793295001d,"Hondius, Jodocus, 1594 or 1595-1629, cartographer|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null|null,Early maps,between 1631 and 1633,1631,1631-1633,France--Hauts-de-France|France,"1.380,48.837,4.256,51.089",http://sws.geonames.org/11071624,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
b65f2cfa-bb36-4000-abc1-9b4707180c82,Harper & Brothers,fst00512133,Aerial views,1863,,1863-1863,South Carolina--Charleston|South Carolina,"-80.102,32.694,-79.818,32.932",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
58acc3a8-a0b4-4dbc-8682-589a832aa466,"Beck & Pauli.|Stoner, J. J.",null|fst02013903,Aerial views,1880,,1880-1880,Michigan--Ludington|Michigan,"-86.470,43.932,-86.416,43.975",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
bb5d62ca-7ddf-4c30-ba91-bac2b64e517f,"Beck & Pauli, lithographer.",null,,,1881,1881-1881,Michigan--Sturgis|Michigan,"-85.43,41.79,-85.41,41.81",http://sws.geonames.org/5011428,2021-04-16,2022-creator-sprint|sprint-2021-05
8c38f922-27f5-49ed-ab00-afac131850dc,"Beck & Pauli, lithographer.",,,,1880,1880-1880,Michigan--Mendon|Michigan,"-85.470,42.000,-85.450,42.010",http://sws.geonames.org/5001661,2021-04-16,2022-creator-sprint|sprint-2021-05
34708f95-f44b-48f5-9af9-dad6be81904f,Beck & Pauli.,null,,,1880,1880-1880,Michigan--Vicksburg|Michigan,"-85.54,42.11,-85.52,42.12",http://sws.geonames.org/5013252,2021-04-16,2022-creator-sprint|sprint-2021-05
83bc9f5a-f215-458d-b19b-bfe6a2ec98b6,"Lindenkohl, A.|U.S. Coast and Geodetic Survey",null|fst00533999,,1879,1897,1879-1879,Virginia--George Washington Birthplace National Monument|Virginia,"-76.990,38.170,-76.903,38.222",,2019-01-16,bbox-verified_2023-02-27|sprint-mar2020|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
2c0b8775-4548-4295-909f-9e2e82081ba8,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,Basque Country-- Spain--País Vasco|Spain,"-3.95,42.27,-1.27,43.67",,2019-01-16,2022-creator-sprint|sprint-2021-05
80a40bf6-f57a-4ce0-b0e7-16689900c236,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,approximately 1636,,1636-1636,France,"0.63,46.06,3.09,47.7",,2019-01-16,2022-creator-sprint|sprint-2021-05
89f261c2-1037-46c7-9f9c-9f09fcff1511,"Hondius, Jodocus, 1594 or 1595-1629|Tavernier, Melchior, 1594-1665, seller.|Vignaud, Henry, 1830-1922",null|null|fst00243880,,between 1630 and 1639,,1630-1639,France--Centre|France,"0.65,46.16,3.05,47.72",,2019-01-16,2022-creator-sprint|sprint-2021-05
df9b3beb-a39a-4455-b461-6c10d3840522,,,,,1892,1892-1892,Michigan--Blissfield|Michigan,"-83.89,41.82,-83.84,41.84",http://sws.geonames.org/4986398,2021-04-16,sprint-2021-05
2c4a43db-b69e-4fbb-ac6d-b52bbe88faef,"Hondius, Jodocus, 1594 or 1595-1629|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null|null,,approximately 1636,,1636-1636,France-- Hauts-de-France--Pas-de-Calais|France,"1.51,50.37,2.4,51.07",,2019-01-16,2022-creator-sprint|sprint-2021-05
dca1c2c4-bcbe-46f3-bac7-7c763191ed5c,,,Thematic maps,1926,1926,1926-1926,North America,"-124.98,22.61,-67.18,49.31",http://sws.geonames.org/6255149,2021-04-16,sprint-2021-05|202212bbox|sprint-2021-05
68634fa4-d120-4827-a099-de83d2838cee,"McClelland, Robert, 1807-1880, former owner.",null,,,1855?,1855-1855,North America,"-106.72,31.57,-106.18,31.88",http://sws.geonames.org/6255149,2021-04-16,2022-creator-sprint|sprint-2021-05
02a14989-f313-4b3d-8ced-ba74c9bf545b,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,Early maps,approximately 1636,1636?,1636-1636,France--Auvergne|France--Rhône-Alpes|France--Bourbonnais|France,"2.314,46.066,3.745,47.028",http://sws.geonames.org/3031088,2021-04-16,bbox-verified_2023-02-27|sprint-2021-05|2022-creator-sprint|202212bbox|bboxSprintJune2023|sprint-2021-05
57bcf383-7389-4ded-be58-cce894829a0e,"Vignaud, Henry, 1830-1922",fst00243880,,between 1630 and 1639,,1630-1639,Auvergne-Rhône-Alpes-- France--Bourbonnais|France,"2.15,45.95,4.07,47.01",,2019-01-16,2022-creator-sprint|sprint-2021-05
77280b4f-5d44-487c-bfd5-c55971fefb74,"Hamersveldt, Everard Symonsz, 1591-1653, engraver|Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null|null,,between 1630 and 1639,1636?.,1630-1639,France--Nouvelle-Aquitaine|France,"-1.79,42.78,2.61,47.18",http://sws.geonames.org/11071620,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
84ac6b39-9b67-4746-9001-811fa7cf4787,"Hamersveldt, Everard Symonsz, 1591-1653, engraver|Hondius, Jodocus, 1594 or 1595-1629|Hondius, Jodocus, 1594 or 1595-1629, cartographer|Vignaud, Henry, 1830-1922",null|null|null|fst00243880,,between 1630 and 1639,,1630-1639,France-- Nouvelle-Aquitaine--Medoc|France,"-2.08,43.25,-0.2,45.73",,2019-01-16,2022-creator-sprint|sprint-2021-05
d5221d78-e27c-4344-80f8-06ae77eca3cf,Bowles & Carver.,,World maps,,1807,1807-1807,World,"-179.99,-89.99,179.99,89.99",,2021-04-16,bbox-verified_2023-02-27|2022-creator-sprint|BBoxVerified|bboxSprintJune2023|-180TO180|sprint-2021-05
13e8cdb7-f275-4602-9dca-b3f37b0b91df,"Jansson, Jan, 1588-1664|Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Vignaud, Henry, 1830-1922, former owner.",fst00012480|null|null,,1630,,1630-1630,Germany--Saxony|Germany,"8.84,50.97,12.67,52.84",,2019-01-16,2022-creator-sprint|sprint-2021-05
e416a481-874b-4b13-9eb9-b76372a6cf1c,"Vignaud, Henry, 1830-1922",fst00243880,,between 1630 and 1639,,1630-1639,Bourgogne-Franche-Comté-- France--Bresse|France,"4.7,45.75,6.18,46.57",,2019-01-16,2022-creator-sprint|sprint-2021-05
668f5beb-b888-4f91-8924-55f40d66a3d1,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,,approximately 1636,,1636-1636,Bourgogne-Franche-Comté-- France--Bressey|France,"4.7,45.75,6.18,46.57",,2019-01-16,2022-creator-sprint|sprint-2021-05
e8fbcd94-fdeb-4ec5-8c32-2060ee178f78,"Dawson, George Mercer, 1849-1901|Geological Survey of Canada|McEvoy, James, 1862-",fst00188721|fst00533128|null,Geological maps,1895,,1895-1895,British Columbia-- Canada--Kamloops|Canada--British Columbia,"-122.000,49.000,-119.000,52.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
3a36a334-c792-462e-93f7-c152fbb67961,"Dawson, George Mercer, 1849-1901|Geological Survey of Canada|McEvoy, James, 1862-",fst00188721|fst00533128|null,Mine maps|Topographic maps,1895,,1895-1895,British Columbia-- Canada--Kamloops|Canada--British Columbia,"-122.000,49.000,-119.000,52.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
deff6f22-4d9f-4d03-9a07-9b546241d41e,"Dawson, George Mercer, 1849-1901|Geological Survey of Canada|McEvoy, James, 1862-",fst00188721|fst00533128|null,Mine maps,1899,,1899-1899,British Columbia-- Canada--Regional District of North Okanagan,"-120.17,50.08,-118.33,51.3",,2019-01-16,2022-creator-sprint|sprint-2021-05
506b2c60-f32a-476b-9261-3bd13544e8b2,Baldwin & Cradock|J. & C. Walker (Firm),fst02013627|fst01984791,,,1834,1834-1834,Canada|Greenland,"32.6,-16.5,178.2,77.0",http://sws.geonames.org/6251999,2021-04-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
5899dcee-a633-45b9-893c-c1489045b9bc,"Kanamaru, Hikogorō|Mori, Fūsai|Ochikochi, Dōin, 17th cent.|Suharaya, Mohē, 1731-1782",null|null|null|null,,Keiō 1 1865,,1865-1865,Japan-- Tokyo--Tokyo|Japan,"139.69,35.6,139.85,35.76",,2019-01-16,2022-creator-sprint|sprint-2021-05
f767c119-2ea0-4bb3-9f94-bf91a4b339e8,"Ochikochi Dōin, active 17th century|On Seiken.|Suharaya, Mohē, 1731-1782",null|null|null,,Shōtoku 2 1712,,1712-1712,Japan-- Tokyo--Tokyo|Japan,"139.7,35.62,139.8,35.73",,2019-01-16,2022-creator-sprint|sprint-2021-05
3b67c4f0-53f8-4a98-9b28-73f23d6f6682,"Ochikochi Dōin, active 17th century|On Seiken.|Suharaya, Mohē, 1731-1782",null|null|null,,Hōei 7 1710?,,1710-1710,Japan-- Tokyo--Tokyo|Japan,"139.7,35.62,139.8,35.73",,2019-01-16,2022-creator-sprint|sprint-2021-05
8864d32f-8198-486b-884b-e584df87bfbc,"Kanamaru, Hikogorō|Ochikochi Dōin, active 17th century|Suharaya, Mohē, 1731-1782",null|null|null,,Tenmei 4 1784,,1784-1784,Japan-- Tokyo--Tokyo|Japan,"139.7,35.58,139.85,35.74",,2019-01-16,2022-creator-sprint|sprint-2021-05
4f0b7393-6b8c-4fd4-ae52-75014f79a270,"Hiranoya, Mohē.|Yomo, Shunsui.",null|null,,Bunkyū 3 1863,,1863-1863,Japan--Kyoto--Kyoto|Japan,"135.667,34.875,135.796,35.070",,2019-01-16,bbox-verified_2023-02-27|2022-creator-sprint|FixedBBoxes|bboxSprintJune2023|sprint-2021-05
e5fbdb77-200b-412e-8dd0-1692767f4adf,"Takehara, Yoshibē.",null,,Bunkyū 2 1862,,1862-1862,Japan-- Kyoto--Kyoto|Japan,"135.72,34.83,135.78,35.05",,2019-01-16,2022-creator-sprint|sprint-2021-05
f3026568-e29d-4640-8ccb-21438a499ffd,"Jansson, Jan, 1588-1664. Appendix Atlas|Vignaud, Henry, 1830-1922, former owner.",null|null,Early maps,between 1630 and 1633,1630,1630-1633,France--Bourgogne-Franche-Comté|France,"2.845,46.156,7.143,48.400",http://sws.geonames.org/11071619,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
26ac9485-0f59-499e-a6af-6fce436089ad,"Vignaud, Henry, 1830-1922",fst00243880,,between 1630 and 1639,,1630-1639,FR.A1-- France--Burgundy|France,"4.72,46.17,7.3,48.15",,2019-01-16,2022-creator-sprint|sprint-2021-05
29998def-cd6b-41c0-a7d4-c6c2be1558bb,"Jansson, Jan, 1588-1664. Atlantis Maioris Appendix, 1630|Vignaud, Henry, 1830-1922, former owner.",null|null,,1630,,1630-1630,FR.A1-- France--Burgundy|France,"4.72,46.17,7.3,48.15",,2019-01-16,2022-creator-sprint|sprint-2021-05
4fe6813d-fc59-451f-99ec-7ca9fa83da3c,"Mercator, Gerhard, 1512-1594|Vignaud, Henry, 1830-1922",fst00012224|fst00243880,,between 1630 and 1639,,1630-1639,Bourgogne-Franche-Comté-- France--Burgundy|France,"3.07,46.28,5.48,48.4",,2019-01-16,2022-creator-sprint|sprint-2021-05
25791eeb-a79d-4e61-bbdd-2a4871c7ac17,"Hondius, Hendrik, 1597-1651. Appendix Atlas of the British Isles and Northern Europe|Jansson, Jan, 1588-1664. Appendix Atlas of the British Isles and Northern Europe|Llwyd, Humphrey, 1527-1568|Vignaud, Henry, 1830-1922, former owner.",null|null|fst01480296|null,,between 1630 and 1639,,1630-1639,United Kingdom--Wales,"-4.77,52.71,-3.07,53.44",,2019-01-16,2022-creator-sprint|sprint-2021-05
c6a4ddf4-eac1-4237-89a9-07192b1f0a3c,,,,,1830,1830-1830,Canada,"-93.17,36.92,-58.93,55.97",,2021-04-16,sprint-2021-05
1dbe9fed-60db-4b4f-994c-0d57e40bb845,"García Cubas, Antonio, 1832-1912",fst00132630,,1863,,1863-1863,Mexico,"-121.08,13.98,-85.4,33.87",,2019-01-16,2022-creator-sprint|sprint-2021-05
83b2f9b1-bad2-46c2-ab57-e438c177cea5,"Hamersveldt, Everard Symonsz, 1591-1653, engraver|Hondius, Hendrik, 1597-1651|Hondius, Jodocus, 1594 or 1595-1629|Vignaud, Henry, 1830-1922",null|fst00101029|null|fst00243880,,between 1630 and 1639,,1630-1639,France-- Provence-Alpes-Côte d'Azur--Avignon,"4.62,43.85,5.51,44.27",,2019-01-16,2022-creator-sprint|sprint-2021-05
dad0b617-bceb-4937-9735-832bb76ddd1c,"Medtman, Matthias van.",null,,1748,,1748-1748,Belgium|Belgium,"3.95,50.45,6.1,51.72",,2019-01-16,2022-creator-sprint|sprint-2021-05
e92db961-c452-4fba-8335-f5bb771792e8,"Buache, Philippe, 1700-1773|Dezauche, J.|L'Isle, Guillaume de, 1675-1726",fst00014074|null|fst00019557,,1781,,1781-1781,Africa,"-40.000,-35.000,73.000,44.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
3fc1b388-d361-4c9a-a072-8832e6d7abd9,"Buache, Philippe, 1700-1773|L'Isle, Guillaume de, 1675-1726",fst00014074|fst00019557,,1745,,1745-1745,Africa,"-42.82,-39.75,73.8,45.92",,2019-01-16,2022-creator-sprint|sprint-2021-05
13309351-31db-4b00-87ef-501e67e8ebd3,"Buache, Philippe, 1700-1773|L'Isle, Guillaume de, 1675-1726",fst00014074|fst00019557,,1745,,1745-1745,Western Africa,"-26.58,-0.15,25.92,39.12",,2019-01-16,2022-creator-sprint|sprint-2021-05
7db69327-f652-41d7-b37d-963567b97a8a,"L'Isle, Guillaume de, 1675-1726",fst00019557,Early maps,between 1707 and 1726,n.d.,1707-1726,Western Africa,"-26.58,-0.15,25.92,39.12",,2019-01-16,2022-creator-sprint|sprint-2021-05
20e58f17-047b-42ff-88f1-3e0f88b8dc68,"L'Isle, Guillaume de, 1675-1726",fst00019557,Early maps,between 1707 and 1726,n.d.,1707-1726,Western Africa,"-26.58,-0.15,25.92,39.12",,2019-01-16,2022-creator-sprint|sprint-2021-05
31e07ea5-04ad-469f-9230-9cd51dd33f28,"Dahl, James, former owner|Diderot, Denis, 1713-1784|Jesuits|Kino, Eusebio Francisco, 1644-1711|L'Isle, Guillaume de, 1675-1726|Pecci, Matthieu Néron|Robert de Vaugondy, Didier, 1723-1786|Sanson, Nicolas, 1600-1667",null|fst00039603|fst00532143|fst00016609|fst00019557|null|fst00336054|fst00007715,,1770,,1770-1770,California,"-125.000,22.000,-105.000,54.000",,2019-01-16,2022-creator-sprint|sprint-2021-05
6c8169ce-8fe6-432c-ac4e-23c982999513,"Bonne, Rigobert, 1727-1794",fst00055880,,1779,,1779-1779,Africa,"-26.35,-18.2,20.05,18.55",,2019-01-16,2022-creator-sprint|sprint-2021-05
dc56d68f-f0d9-4afd-be95-89e3048f1199,"André, Peter, engraver.",null,,,1780?,1780-1780,United States,"-94.32,24.99,-79.78,33.2",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05|2022-creator-sprint|202212bbox|sprint-2021-05
c51ce268-d2da-4baf-ae91-9dee5877cb4d,,,,,1718,1718-1718,United States,"-101.370,25.330,-66.930,50.000",http://sws.geonames.org/6252001,2021-04-16,sprint-2021-05
29f7a92e-5baa-4d25-90da-9d12d931221e,,,,,1773,1773-1773,Louisiana,"-96.93,28.77,-78.4,45.67",http://sws.geonames.org/4331987,2021-04-16,sprint-2021-05
6687d144-daf9-4436-9034-1e57222af619,"Chatelain, Henri Abraham",null,Early maps,approximately 1719,1719,1719-1719,North America,"-105.95,22.43,-42.45,64.53",,2019-01-16,2022-creator-sprint|sprint-2021-05
8c558071-ff26-42d9-aefd-70010a549823,"Keulen, Gerard van|Kyser, J., active 1718-1740",null|fst02013856,,1720,,1720-1720,North America|Gulf of Mexico,"-110.58,16.72,-45.93,55.13",,2019-01-16,2022-creator-sprint|sprint-2021-05
d61c3fd0-95df-4d3e-9c00-f79bd07f7b02,"Chovin, I. A., engraver|Dahl, James, former owner|Engel, Samuel, 1702-1784|Jaquier, draughtsman",null|null|fst00290893|null,,1765,,1765-1765,North America,"-175.27,24.55,-17.8,75.87",,2019-01-16,2022-creator-sprint|sprint-2021-05
b4ee33e2-bd36-4483-93a9-d4206c3ed2ef,,,,,1780,1780-1780,Virginia,"-80.72,36.48,-73.3,40.13",http://sws.geonames.org/6254928,2021-04-16,sprint-2021-05
